,交易市场,股票名称,股票代码,当前价,涨跌额,涨跌幅%,年初至今,成交量,成交额(元),换手率,市盈率,股息率%,市值(元)
4457,US,金融界,JRJC,3.99,,,,,,,,,9743420.0
4458,US,JPMORGAN CHASE CAP XXVIII,JPM-B.CL,25.0,,,,,,,0.0,6.70268,1506000000.0
4459,US,JPMORGAN CHASE & CO. DEP REPR 1/400 PRF USD25.00,JPM-A.CL,25.01,,,,,,,,5.45218,900360000.0
4460,US,摩根大通-优先股F,JPM-F,25.12,,,,,,,0.0,6.12275,1436864000.0
4461,US,JPMORGAN CHASE & CO. 6.125% DEP SHS REP 1/400TH PFD STK SER Y,JPM-F.CL,25.03,,,,,,,,6.1301,1431716000.0
4462,US,摩根大通-优先股B,JPM-B,25.32,,,,,,,0.0,6.63892,936840000.0
4463,US,JPM-DL,JPM-DL,24.9869,,,,,,,,,
4464,US,JPMORGAN CHASE & CO. DEP SHS REPSTG 1/400TH INT PERP PFD W,JPM-E.CL,25.01,,,,,,,,6.30252,880352000.0
4465,US,摩根大通-优先股A,JPM-A,25.03,,,,,,,0.0,5.44353,901080000.0
4466,US,摩根大通-优先股E,JPM-E,25.17,,,,,,,,6.26492,885984000.0
4467,US,JPMorgan Chase Bank N A London Branch Depositary Shs Repstg 1/400th Pfd Ser O,JPM-D.CL,25.01,,,,,,,0.0,,1256993600.0
4468,US,摩根大通,JPM,182.79,-12.64,-6.47,8.75,31531126.0,5832277799.0,1.1,10.427,2.185,524989430172.0
4469,US,钜派投资,JP,0.38,,,,,,,,,12100012.0
4470,US,约翰逊户外,JOUT,42.93,-0.6,-1.3784,-18.49,65450.0,2818162.0,0.64,25.07,3.692,441478726.0
4471,US,圣乔,JOE,56.89,-0.66,-1.1468,-5.26,153112.0,8698332.0,0.26,42.751,0.799,3322234116.0
4472,US,Joby Aviation,JOBY,4.62,-0.21,-4.35,-30.53,4745242.0,22041385.0,0.68,,,3247199793.0
4473,US,GEE Group,JOB,0.3473,-0.002,-0.57,-30.57,226302.0,78371.0,0.21,5.24,,37776369.0
4474,US,Janover,JNVR,1.14,-0.01,-0.8696,10.68,13513.0,15560.0,0.12,,,12613617.0
4475,US,瞻博网络,JNPR,36.65,-0.28,-0.7582,25.06,2107349.0,77380746.0,0.65,38.326,2.361,11888578933.0
4476,US,瞻博制药,JNP,11.5,,,,,,,,,130177206.0
4477,US,强生,JNJ,147.52,-1.27,-0.85,-5.17,7100072.0,1049520122.0,0.29,10.113,3.323,355491196126.0
4478,US,众美联,JMU,0.85,,,,,,,,0.0,6970985.0
4479,US,Nuveen Mortgage Opportunity Term Fund 2  of Beneficial Interest,JMT,22.05,,,,,,,0.006,6.13358,107405550.0
4480,US,John Marshall,JMSB,15.55,-1.22,-7.2749,-31.07,11739.0,186041.0,0.08,42.722,1.306,220360698.0
4481,US,JMP GROUP LLC 6.875% SENIOR NOTES DUE 30/09/2029 USD25,JMPE,23.02,,,,,,,,7.46633,33148800.0
4482,US,JMPC.L,JMPC.L,25.35,,,,,,,,,
4483,US,JMP Group Inc 7.25% Senior Notes due 2021,JMPC.CL,25.35,,,,,,,0.0,7.1527,42571200.0
4484,US,JMP Group Inc 7.25% Senior Notes due 2021,JMPC,25.36,,,,,,,49.725,,42604800.0
4485,US,JMP GROUP LLC PRF 15/01/2023 USD25,JMPB.CL,25.07,,,,,,,,7.97766,25070000.0
4486,US,JMP Group Inc 8.00% Senior Notes due 2023,JMPB,25.53,,,,,,,0.124,7.83702,40848000.0
4487,US,Nuveen All Cap Energy MLP Opportunities Fund  of Beneficial Interest,JMLP,1.11,,,,,,,0.0,15.9292,14871780.0
4488,US,Jumia Technologies,JMIA,4.45,-0.41,-8.44,26.06,2211542.0,10106061.0,2.19,,,450067139.0
4489,US,Nuveen Energy MLP Total Return Fund  of Beneficial Interest,JMF,1.43,,,,,,,0.027,15.67568,57553210.0
4490,US,然巴,JMBA,13.01,,,,,,,,,203484427.0
4491,US,Maxpro Capital,JMAC,10.81,,,,,,,,,145151545.0
4492,US,仲量联行,JLL,180.21,-2.09,-1.1465,-4.59,175248.0,31634501.0,0.37,37.931,,8549633289.0
4493,US,即亮集团,JL,0.78,0.023,3.04,-82.92,751957.0,591642.0,2.39,3.68,25.092,24492000.0
4494,US,晶科能源,JKS,23.02,-0.95,-3.9633,-37.68,730730.0,17104025.0,1.4,2.52,6.191,1200265355.0
4495,US,晨星中型股价值ETF-iShares,JKI,185.7771,,,,,,,1724.476,8.896507719812854e-07,501598170.0
4496,US,杰克亨利,JKHY,167.57,-2.48,-1.4584,2.87,304376.0,51034686.0,0.42,32.739,1.241,12210436802.0
4497,US,JJSF食品,JJSF,134.58,-1.8,-1.3198,-19.07,80402.0,10853702.0,0.41,32.784,2.123,2608139809.0
4498,US,J.Jill,JILL,25.94,-1.36,-4.9817,0.62,56365.0,1484145.0,0.53,7.648,,276868541.0
4499,US,Janus International,JIH,13.19,,,,,,,,,1937240466.52
4500,US,JUNIPER INDL HLDGS INC C/WTS 13/11/2026(TO PUR COM),JIH+,3.66,,,,,,,,,
4501,US,Juheying,JHY,9.52,,,,,,,0.482,,148816640.0
4502,US,詹姆斯哈迪,JHX,36.66,-0.97,-2.5777,-5.2,25554.0,941584.0,0.01,32.53,,15972276402.0
4503,US,骏利亨德森集团,JHG,31.73,-0.36,-1.1218,6.6,675948.0,21426907.0,0.42,13.052,4.977,5116379177.0
4504,US,Nuveen High Income December 2019 Target Term Fund  of Beneficial Interest,JHD,9.9,,,,,,,0.109,3.95939,267933600.0
4505,US,Nuveen High Income December 2018 Target Term Fund,JHA,9.94,,,,,,,0.0,3.286,291689300.0
4506,US,Jaguar Global Growth,JGGC,1.7,,,,,,,5.423,,30159632.0
4507,US,极光,JG,3.1,0.0999,3.3299,8.7,3681.0,11100.0,0.0,,0.0,365180000.0
4508,US,玖富,JFU,3.04,0.09,3.0508,-11.37,57456.0,201080.0,0.49,,,35298452.0
4509,US,8I ENTERPRISES ACQUISITION CORP UNIT 1 COM & 1 WT EXP & 1 RT,JFKKU,10.8,,,,,,,,,69886800.0
4510,US,Diginex,JFK,9.0,,,,,,,,,66847500.0
4511,US,嘉银科技,JFIN,6.46,-0.22,-3.2934,32.76,50560.0,325300.0,0.09,1.934,11.976,346805436.0
4512,US,Jeffs' Brands,JFBR,0.3141,-0.012,-3.68,-89.7,83200.0,26593.0,1.39,,0.0,1884603.0
4513,US,Adamas One,JEWL,0.3832,-0.0158,-3.9599,-37.18,26034.0,9671.0,0.09,,,10727288.0
4514,US,Jeld-wen Holding,JELD,19.37,-0.61,-3.0531,2.6,355799.0,6914464.0,0.41,26.669,,1665319557.0
4515,US,杰富瑞,JEF,41.8,-0.98,-2.2908,4.21,667462.0,27933420.0,0.31,28.977,2.899,8863420808.0
4516,US,嘉科工程,JEC,85.84,,,,,,,13.489,0.8098,11438127380.0
4517,US,"Just Energy Group, Inc. 8.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares",JE-A,3.02,,,,,,,0.0,121.74162,14052060.0
4518,US,Just能源,JE,1.745,,,,,,,,,83897222.0
4519,US,京东,JD,25.39,-1.6,-5.93,-9.6,15121647.0,388021626.0,0.96,11.967,2.816,39961533362.0
4520,US,朱伊特卡梅伦贸易,JCTCF,5.69,0.0,0.0,4.79,507.0,,0.01,14.831,,19942323.0
4521,US,佳益净科控股,JCSE,0.716,0.005,0.7032,-4.53,2439.0,1894.0,0.05,3.684,0.0,3584773.0
4522,US,通信系统,JCS,8.18,,,,,,,6.685,171.14912664747965,19878684.0
4523,US,彭尼百货,JCP,0.1819,,,,,,,,,58386568.0
4524,US,J2全球,JCOM,142.84,,,,,,,32.385,0.6314750300608231,6885486642.0
4525,US,Jack Creek,JCIC,10.19,,,,,,,82.476,,439443750.0
4526,US,江森自控,JCI,65.29,0.12,0.1841,13.92,4673201.0,304396962.0,0.69,21.138,2.273,44494953886.0
4527,US,"Jernigan Capital, Inc. 7.00% Series B Cumulative Redeemable Perpetual Preferred Stock",JCAP-B,25.02,,,,,,,,6.98882,39331440.0
4528,US,Jernigan Capital,JCAP,17.22,,,,,,,,,400591099.0
4529,US,约翰宾技术,JBT,92.63,-3.1,-3.2383,-6.77,270150.0,25232458.0,0.85,5.06,0.418,2948144366.0
4530,US,John B. Sanfilippo,JBSS,97.35,-2.19,-2.2001,-5.52,38198.0,3729303.0,0.33,16.814,3.505,1129268372.0
4531,US,"Select Asset Inc. Select Asset Inc. on behalf of Corporate Backed Callable Trust Certificates, J.C. Penney Debenture Backed Seri",JBN,0.597,,,,,,,,293.13232,1313400.0
4532,US,捷蓝航空,JBLU,6.75,-0.12,-1.75,21.62,17463087.0,116331347.0,5.13,,,2295911588.0
4533,US,捷普科技,JBL,134.07,-3.95,-2.8619,5.3,1011449.0,136314008.0,0.84,10.715,0.249,16168482156.0
4534,US,Janus International,JBI,14.09,-0.18,-1.2614,7.97,550851.0,7777219.0,0.38,15.25,,2069425184.0
4535,US,JB亨特运输服务,JBHT,185.47,-3.66,-1.9352,-6.96,745492.0,138121720.0,0.72,26.307,0.894,19158765747.0
4536,US,Jbg Smith,JBGS,15.28,-0.12,-0.7792,-9.2,559093.0,8560259.0,0.61,,6.084,1400908172.0
4537,US,爵士制药,JAZZ,110.58,-2.91,-2.56,-10.1,431405.0,48083043.0,0.69,16.619,,6894141394.0
4538,US,JATT ACQUSTN WNT,JATT+,0.290001,,,,,,,,,
4539,US,晶澳,JASO,7.49,,,,,,,8.098,,351076658.0
4540,US,杰森实业,JASN,0.0488,,,,,,,,,1386572.0
4541,US,Janux Therapeutics,JANX,52.65,2.65,5.3,390.68,1526455.0,80581198.0,2.95,,,2719902159.0
4542,US,JanOne,JAN,2.95,-0.07,-2.3179,431.53,128246.0,383060.0,1.49,,,25351226.0
4543,US,Jamf Holding,JAMF,18.06,-0.45,-2.4311,0.0,625466.0,11290709.0,0.49,,,2294460946.0
4544,US,Jakks Pacific,JAKK,22.9,0.18,0.7923,-35.58,97729.0,2213396.0,0.91,6.439,,247282284.0
4545,US,Jaguar Health,JAGX,0.0903,-0.017,-15.81,-40.36,27426816.0,2730708.0,9.93,,,24942329.0
4546,US,Jagged Peak Energy,JAG,8.23,,,,,,,10.715,,1756392117.0
4547,US,Jack in the Box,JACK,59.55,-1.08,-1.7813,-26.61,500204.0,29819582.0,2.56,10.007,2.964,1163381067.0
4548,US,雅各布工程,J,144.65,-1.24,-0.85,11.66,477372.0,69082937.0,0.38,25.9,0.736,18175413823.0
4549,US,"Colony NorthStar, Inc. 7.125% Series J Cumulative Redeemable Perpetual Preferred Stock",CLNS-J,22.85,,,,,,,0.0,7.78859,287910000.0
4550,US,DDR Corporation Dep Shs Repstg 1/20th Pfd Cl J,DDR-J,23.0145,,,,,,,22.55,7.04683,184116000.0
4551,US,拍明芯城,IZM,45.05,1.87,4.33,331.93,2465472.0,107622592.0,23.77,266.779,,467175618.0
4552,US,IZEA Worldwide,IZEA,2.41,0.015,0.6263,19.9,15594.0,37225.0,0.09,,0.0,40078953.0
4553,US,IXYS,IXYS,23.05,,,,,,,32.465,,759159471.75
4554,US,Incannex Healthcare,IXHL,2.98,-0.14,-4.4872,-35.78,11125.0,33342.0,0.07,3.129,,47301877.0
4555,US,IX Acquisition,IXAQ,11.31,-0.01,-0.0883,2.35,21541.0,243722.0,0.25,24.194,,97221563.0
4556,US,欧力士,IX,105.69,0.42,0.399,13.17,10040.0,1062287.0,0.0,13.339,,24397753654.0
4557,US,景顺投资,IVZ,15.34,-0.37,-2.3552,-12.89,3483990.0,53599946.0,0.77,,5.111,6896578400.0
4558,US,Invivyd,IVVD,2.95,-0.105,-3.437,-25.13,921593.0,2717176.0,0.77,,,351702629.0
4559,US,Invuity,IVTY,7.39,,,,,,,,,177904480.0
4560,US,Inventrust,IVT,24.3,0.25,1.0395,-3.22,233829.0,5664161.0,0.34,312.722,3.617,1647730293.0
4561,US,景顺抵押资本,IVR,8.47,-0.06,-0.7,-0.16,693115.0,5892917.0,1.42,,18.324,412194210.0
4562,US,Inspire Veterinary,IVP,0.0509,0.001,2.02,-85.23,7920702.0,387974.0,9.27,,,4348428.0
4563,US,Iveda Solutions,IVDA,0.851546,0.019646,2.3616,34.31,53824.0,44986.0,0.33,,,13769406.0
4564,US,Swiftmerge,IVCP,10.81,0.01,0.0926,-0.55,191.0,2064.0,0.0,21.641,,73939460.0
4565,US,Investcorp Europe,IVCB,11.32,0.0,0.0,2.72,15218.0,171694.0,0.08,,,228327739.0
4566,US,Investcorp India,IVCA,11.24,0.02,0.1783,2.27,47736.0,536528.0,0.29,18.32,,182742123.0
4567,US,英伐凯,IVC,0.6598,,,,,,,,,25063223.5
4568,US,IVNH CPTL ACQ WT,IVAN+,1.11,,,,,,,,,
4569,US,因特瓦克,IVAC,3.78,0.0,0.0,-12.5,66288.0,250442.0,0.25,,,100487735.0
4570,US,Inventiva,IVA,3.55,-0.15,-4.0541,-21.39,9603.0,35406.0,0.02,,,185011115.0
4571,US,伊利诺伊机械,ITW,253.51,-4.17,-1.6183,-2.71,1132453.0,287085299.0,0.38,25.612,2.158,75734904778.0
4572,US,ITUS Corporation  ,ITUS,4.64,,,,,,,,,86750117.0
4573,US,Itau Unibanco,ITUB,6.35,-0.1,-1.5504,-8.63,16373515.0,103893242.0,0.25,7.107,0.0,41355645044.0
4574,US,ITT INC ORD,ITT,128.74,-2.14,-1.6351,8.17,251730.0,32409983.0,0.31,25.798,0.908,10590184199.0
4575,US,Ituran Location,ITRN,26.07,-0.61,-2.2864,-2.93,41659.0,1088437.0,0.21,10.774,3.497,518625631.0
4576,US,Iterum Therapeutics,ITRM,1.58,-0.06,-3.6585,-19.8,82989.0,134436.0,0.51,,,25954319.0
4577,US,埃创,ITRI,91.44,-0.76,-0.8243,21.1,392451.0,35769649.0,0.86,43.249,,4191777484.0
4578,US,Integra Resources,ITRG,0.884,-0.045,-4.8439,-16.6,403097.0,375119.0,0.46,,0.0,78197493.0
4579,US,互联网科技包装,ITP,0.2549,-0.0148,-5.4876,-17.75,40267.0,10123.0,0.4,,,2565803.0
4580,US,iTeos Therapeutics,ITOS,11.72,-0.58,-4.7154,7.03,133271.0,1574622.0,0.37,,,420081495.0
4581,US,投资者不动产,ITIC,156.54,-2.86,-1.7942,-3.17,641.0,100811.0,0.03,13.647,3.666,295958124.0
4582,US,Iteris,ITI,4.7,-0.07,-1.4675,-9.62,120308.0,566625.0,0.28,81.089,,201667713.0
4583,US,ITHAX Acquisition,ITHX,10.13,,,,,,,86.529,,312637125.0
4584,US,Integer Holdings,ITGR,115.77,-1.2,-1.0259,16.84,222043.0,25730982.0,0.66,42.788,,3878725549.0
4585,US,投资科技股份,ITG,30.23,,,,,,,,,999768253.0
4586,US,Inotek Pharmaceuticals Corporation,ITEK,3.04,,,,,,,,,87112800.0
4587,US,Intra-cellular,ITCI,65.88,-2.09,-3.0749,-8.01,586929.0,38575968.0,0.61,,,6377657743.0
4588,US,Itau CorpBanca,ITCB,3.42,,,,,,,0.005,7.193,2219620746.0
4589,US,Industrial Tech,ITAC,8.2,,,,,,,,,79382035.0
4590,US,加特纳,IT,465.45,-9.27,-1.9527,3.18,319515.0,148861538.0,0.41,41.124,,36290151608.0
4591,US,iSun,ISUN,0.22,-0.0157,-6.661,-29.76,225342.0,50726.0,0.48,,,10412268.0
4592,US,Investar Holding,ISTR,15.7,0.04,0.2554,5.94,13075.0,203996.0,0.13,9.208,2.561,153576552.0
4593,US,创新软件,ISSC,6.73,0.12,1.8154,-21.1,21866.0,146658.0,0.13,18.399,,117505686.0
4594,US,Israel Acquisitions,ISRL,10.92,0.03,0.2755,1.68,10516.0,114081.0,0.08,23.039,,139926499.0
4595,US,达芬奇手术机器人,ISRG,384.8,-7.46,-1.9,14.06,1475964.0,567325740.0,0.42,75.858,,136391873228.0
4596,US,Isoray,ISR,0.384,,,,,,,,,54571302.0
4597,US,雾麻科技,ISPR,5.48,-0.07,-1.2613,-54.82,56355.0,311357.0,0.1,,,308685090.0
4598,US,Inspirato,ISPO,4.03,0.0301,0.7525,9.51,3152.0,12484.0,0.05,,0.0,26384422.0
4599,US,iSpecimen,ISPC,0.227,0.0,0.0,-54.65,386895.0,94630.0,4.26,,,2062855.0
4600,US,ISP.L,ISP.L,25.01,,,,,,,,,
4601,US,ISOS ACQSITN WNT,ISOS+,1.32,,,,,,,,,
4602,US,Bowlero,ISOS,10.0,,,,,,,,,1753487240.0
4603,US,图像传感系统,ISNS,6.44,,,,,,,14.96,1.8633540372670805,34481930.0
4604,US,"Navient Corporation - Medium Term Notes, Series A, CPI-Linked Notes due January 16, 2018",ISM,24.98,,,,,,,31.62,3.9375,74940000.0
4605,US,Isleworth-U,ISLEU,9.9,,,,,,,,,
4606,US,以色列封基-安本,ISL,18.68,,,,,,,4.717,5.5609,75754900.0
4607,US,徽章系统,ISIG,7.73,,,,,,,1.195,,13895904.0
4608,US,ING GROEP N.V. 6.125% ING PERP DEBT SECURITIES USD25,ISG.CL,25.0,,,,,,,,6.1272,700000000.0
4609,US,"ING Group, N.V. Perpetual Dent Secs 6.125%",ISG,24.85,,,,,,,2.422,6.26021,695800000.0
4610,US,ING GROEP N.V. 6.375% PRF PERPETUAL HYBRID CAP,ISF.CL,25.0,,,,,,,,6.37755,1045000000.0
4611,US,"ING Group, N.V. Perp Hybrid Cap Secs (Netherlands)",ISF,25.82,,,,,,,0.281,6.17254,1032800000.0
4612,US,Issuer Direct,ISDR,11.9,0.0,0.0,-34.36,707.0,8401.0,0.02,59.27,,45401023.0
4613,US,国际赛道,ISCA,44.99,,,,,,,25.207,,1940182547.0
4614,US,Ironwood医药,IRWD,7.88,-0.13,-1.623,-31.12,2775389.0,21952008.0,1.77,,,1233445746.0
4615,US,iRhythm科技,IRTC,113.12,-1.72,-1.4977,5.68,209414.0,23568239.0,0.67,,,3520409217.0
4616,US,Independence Realty,IRT,16.0,-0.27,-1.6595,5.64,2562214.0,40968638.0,1.14,,3.927,3601270192.0
4617,US,IRSA Investments,IRS,9.41,-0.45,-4.5639,9.42,141849.0,1370775.0,0.19,3.89,6.339,695307045.0
4618,US,Integrated Rail,IRRX,10.95,0.0,0.0,-0.36,,,,,,134019744.0
4619,US,INTEGRT RAIL WNT,IRRX+,0.091,,,0.0,,,,,,
4620,US,IF Bancorp,IROQ,16.26,-0.05,-0.3066,2.67,410.0,6719.0,0.01,28.146,2.452,54546219.0
4621,US,Disc Medicine,IRON,31.83,-0.21,-0.66,-44.89,408305.0,13010289.0,1.65,,,785597121.0
4622,US,Iron Horse,IROH,10.03,0.02,0.1998,0.2,147431.0,1477608.0,1.66,,,88936010.0
4623,US,IRONNET INC WNT,IRNT+,0.007,,,,,,,,,
4624,US,Iradimed,IRMD,41.29,-0.7,-1.6671,-13.02,20320.0,840876.0,0.16,30.414,1.493,522904199.0
4625,US,爱恩铁山,IRM,76.02,-0.59,-0.7701,9.52,1047498.0,79567831.0,0.36,120.601,3.349,22218796281.0
4626,US,IRL.R,IRL.R,0.35,,,,,,,,,
4627,US,艾里德克斯,IRIX,3.35,-0.14,-4.0115,19.22,16168.0,54015.0,0.1,,,54446924.0
4628,US,IRET-BL,IRET-BL,25.15,,,,,,,,,
4629,US,Investors Real Estate Trust 6.625% Series C Cumulative Redeemable Preferred Shares (Liquidation Preference $25.00 Per Share),IRET-C,26.5,,,,,,,,6.25,106000000.0
4630,US,Iris Energy,IREN,4.65,-0.32,-6.44,-34.97,6520901.0,30645670.0,4.62,,,656090736.0
4631,US,铱星通讯B优先,IRDMB,826.99,,,,,,,1198.536,,413495000.0
4632,US,铱星通讯,IRDM,24.67,-1.03,-4.01,-39.79,989689.0,24643605.0,0.81,194.805,2.066,3002912503.0
4633,US,iRobot Corp,IRBT,7.85,-1.235,-13.59,-79.72,2872163.0,23411046.0,9.99,,,225744444.0
4634,US,Iris Acquisition,IRAA,10.63,-0.01,-0.094,2.9,100.0,1063.0,0.0,,,77669254.0
4635,US,英格索兰,IR,91.92,-1.25,-1.3416,18.88,1509215.0,138772264.0,0.37,47.623,0.086,37083835741.0
4636,US,艾昆纬,IQV,234.23,-3.79,-1.5923,1.23,932313.0,218410402.0,0.51,31.394,,42633043186.0
4637,US,爱奇艺,IQ,4.12,-0.28,-6.3636,-15.57,7516331.0,31386558.0,0.78,14.861,,3953811935.0
4638,US,Inflection Point,IPXX,10.51,0.0,0.0,1.74,15881.0,166367.0,0.05,48.671,,328437500.0
4639,US,Impax制药,IPXL,18.3,,,,,,,,,1351850207.0
4640,US,IperionX,IPX,14.89,-0.375,-2.4566,60.8,39223.0,582916.0,0.17,,,333979052.0
4641,US,Ideal Power,IPWR,7.94,-0.2,-2.457,2.19,34044.0,271539.0,0.46,,,58531290.0
4642,US,iPower,IPW,0.4708,-0.0029,-0.6122,4.62,5501.0,2597.0,0.02,,,14038449.0
4643,US,INTRPRVTE II WNT,IPVA+,0.15,,,,,,,,,
4644,US,INTERPRIVATE ACQUISITION CORP UNITS(1 SH & 1/2 WTS) 29/10/2024,IPV.UN,14.995,,,,,,,,,323217225.0
4645,US,INTERPRIVATE ACQUISITION CORP C/WTS 29/10/2024 (TO PUR COM),IPV+,4.11,,,,,,,,,
4646,US,InterPrivate,IPV,13.04,,,,,,,,,404963720.0
4647,US,Century Therapeutics,IPSC,3.91,-0.14,-3.4568,17.77,115200.0,442210.0,0.18,,,253437844.0
4648,US,SCL CP HDS VI WT,IPOF+,0.0014,,,,,,,,,
4649,US,SCL CP HDSP V WT,IPOE+,7.12,,,,,,,,,
4650,US,SCL CP HDS IV WT,IPOD+,0.00055,,,,,,,,,
4651,US,SOCIAL CAPITAL HEDOSOPHIA HLDGS III UNIT 1 COM & 1/4 WT EXP,IPOC.UN,17.295,,,,,,,,,1037700000.0
4652,US,SOCIAL CAPITAL HEDOSOPHIA HLDGS III C/WTS (TO PUR COM),IPOC+,3.83,,,,,,,,,
4653,US,SOCIAL CAP HEDOSOPHIA HLDGS CORP II C/WTS (TO PUR COM),IPOB+,13.23,,,,,,,,,
4654,US,"Social Capital Hedosophia Holdings Corp. Units, each consisting of one Class A Ordinary Share and one-third of one warrant",IPOA.UN,12.74,,,,,,,0.0,,0.0
4655,US,社会资本Hedosophia控股,IPOA,11.79,,,,,,,,,1016887500.0
4656,US,Interstate Power & Light Company Perp Prd Ser D,IPL-D,22.75,,,,,,,0.0,5.66319,182000000.0
4657,US,Intrepid Potash,IPI,20.41,-0.52,-2.4845,-14.57,164528.0,3400478.0,1.24,,,270631926.0
4658,US,Innophos控股,IPHS,31.99,,,,,,,29.427,,629907860.0
4659,US,Innate Pharma,IPHA,2.48,0.0,0.0,-11.43,12091.0,30548.0,0.01,,,200534196.0
4660,US,IPG光电,IPGP,85.75,-4.11,-4.5738,-21.0,242633.0,20934218.0,0.53,18.06,,3952914905.0
4661,US,埃培智,IPG,30.45,-0.47,-1.5201,-5.73,2652783.0,80962519.0,0.7,10.499,4.124,11532183467.0
4662,US,Professional,IPDN,1.81,0.0,0.0,-10.84,1456.0,2603.0,0.01,,,20728134.0
4663,US,智能医药国际,IPCI,0.2106,,,,,,,0.001,0.0,4617527.0
4664,US,无限保险,IPCC,142.8,,,,,,,28.675,,1562508461.0
4665,US,Inflection Point,IPAX,10.42,,,,,,,,,429499375.0
4666,US,iPass,IPAS,3.25,,,,,,,,,25863461.0
4667,US,依特香水,IPAR,126.38,-2.3,-1.7874,-11.76,102430.0,12915442.0,0.32,26.51,2.038,4046902446.0
4668,US,Immunoprecise,IPA,1.36,-0.01,-0.7299,-20.47,119976.0,164989.0,0.46,,,35788754.0
4669,US,国际纸业,IP,37.14,-0.67,-1.772,4.09,5969287.0,222249805.0,1.72,44.79,4.88,12899542088.0
4670,US,Iovance,IOVA,12.36,-0.83,-6.29,52.03,4500427.0,56171557.0,1.61,,,3452235051.0
4671,US,Adesto科技,IOTS,12.54,,,,,,,,,391868529.0
4672,US,Samsara,IOT,31.88,-0.52,-1.6,-4.49,2399970.0,76745836.0,0.44,,,17550662751.0
4673,US,英诺斯派材料,IOSP,122.66,-1.34,-1.0806,-0.47,75290.0,9226623.0,0.3,21.998,1.134,3059975960.0
4674,US,Income Opportunity,IOR,17.0,,,26.87,,,,9.982,,69882138.0
4675,US,伊奥尼斯制药,IONS,41.74,-0.76,-1.7882,-17.49,829857.0,34897566.0,0.57,,,6083680007.0
4676,US,ioneer,IONR,5.13,-0.2152,-4.026,27.93,8919.0,46937.0,0.02,,,270788604.0
4677,US,IonQ,IONQ,8.03,-0.21,-2.55,-35.19,3625507.0,29233983.0,1.74,,,1672083038.0
4678,US,Assure Holdings,IONM,0.6832,-0.0074,-1.0715,167.92,129504.0,88476.0,1.93,,,4591418.0
4679,US,IO Biotech,IOBT,1.55,-0.05,-3.125,-17.55,66853.0,104811.0,0.1,,,102115417.0
4680,US,Innovative国际,IOAC,9.6,,,,,,,417.168,,111076042.0
4681,US,Inozyme Pharma,INZY,5.14,-0.08,-1.5326,20.66,820969.0,4107669.0,1.33,,,317507962.0
4682,US,INZ.L,INZ.L,25.02,,,,,,,0.0,,0.0
4683,US,InterXion控股,INXN,77.41,,,,,,,174.184,,5930288911.0
4684,US,Innerworkings,INWK,2.99,,,,,,,,,157999428.0
4685,US,Innoviz Technologies,INVZ,1.2,-0.12,-9.0909,-52.57,2854173.0,3515291.0,1.72,,,199007761.0
4686,US,INVO Bioscience,INVO,0.815,-0.125,-13.3,-39.63,48870.0,40404.0,1.87,,0.0,2133695.0
4687,US,Invitation Homes,INVH,33.92,-0.69,-1.99,0.26,3204646.0,109022536.0,0.52,39.994,3.869,20775492082.0
4688,US,单片机微系统,INVE,5.12,-0.05,-0.9671,-37.86,109438.0,560842.0,0.47,,,119454618.0
4689,US,Innoviva,INVA,14.63,-0.08,-0.5438,-8.79,456046.0,6645333.0,0.72,5.147,,925015882.0
4690,US,Inuvo,INUV,0.3306,-0.009,-2.65,-22.21,140813.0,47269.0,0.1,,,46092762.0
4691,US,Intrusion,INTZ,2.91,0.18,6.5934,-42.49,285937.0,870401.0,14.7,,0.0,5659004.0
4692,US,交叉口,INTX,3.67,,,,,,,28.231,,89651663.0
4693,US,财捷,INTU,621.11,-6.6,-1.05,-0.34,1454641.0,903943496.0,0.52,62.779,0.555,173897756690.0
4694,US,Intest,INTT,12.05,-0.07,-0.58,-11.4,122252.0,1501508.0,1.0,15.691,,146584611.0
4695,US,Intensity,INTS,4.59,0.04,0.8791,-46.44,3394.0,15690.0,0.02,,,62926040.0
4696,US,Inter & Co,INTR,5.38,-0.21,-3.7567,-3.24,723266.0,3923473.0,0.16,39.875,,2361769105.0
4697,US,慧悦财经,INTJ,1.67,-0.07,-4.023,-58.25,129941.0,215419.0,0.99,42.229,,21918750.0
4698,US,The Intergroup,INTG,21.96,0.36,1.6667,11.76,9579.0,208598.0,0.43,,,48848768.0
4699,US,Integral Acquisition,INTE,10.82,0.02,0.1852,0.19,116.0,1255.0,0.0,80.647,,44073560.0
4700,US,英特尔,INTC,35.69,-1.94,-5.16,-28.77,80247384.0,2885074050.0,1.89,89.951,1.31,151927771530.0
4701,US,Intapp,INTA,31.35,-0.66,-2.06,-17.54,435676.0,13652790.0,0.6,,,2289030063.0
4702,US,全球燃料服务,INT,24.26,,,,,,,13.628,1.727,1507252718.0
4703,US,Insys医疗,INSY,0.2911,,,,,,,,,21707083.0
4704,US,因斯威普,INSW,52.16,-0.89,-1.6777,17.68,404859.0,21205804.0,0.83,4.587,10.59,2552234284.0
4705,US,INSURANCE ACQUISITION CORP C/WTS 31/03/2024(TO PUR COM),INSUW,2.85,,,,,,,,,
